db_id,question,query,correct_tables
restaurants,where is a good restaurant on buchanan in san francisco for arabic food ?,"SELECT t2.house_number  ,  t1.name FROM restaurant as t1 JOIN location as t2 ON t1.id  =  t2.restaurant_id WHERE t2.city_name  =  ""san francisco"" AND t2.street_name  =  ""buchanan"" AND t1.food_type  =  ""arabic"" AND t1.rating  >  2.5;","restaurant, location"
restaurants,what are some good places in mountain view for arabic food ?,"SELECT t2.house_number  ,  t1.name FROM restaurant as t1 JOIN location as t2 ON t1.id  =  t2.restaurant_id WHERE t2.city_name  =  ""mountain view"" AND t1.food_type  =  ""arabic"" AND t1.rating  >  2.5;","restaurant, location"
restaurants,give me a good arabic on buchanan in san francisco ?,"SELECT t2.house_number  ,  t1.name FROM restaurant as t1 JOIN location as t2 ON t1.id  =  t2.restaurant_id WHERE t2.city_name  =  ""san francisco"" AND t2.street_name  =  ""buchanan"" AND t1.food_type  =  ""arabic"" AND t1.rating  >  2.5;","restaurant, location"
twitter_1,Find the name and email for the users who have more than one follower.,"SELECT t1.name ,  t1.email FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f1 GROUP BY t2.f1 HAVING COUNT(*)  >  1","user_profiles, follows"
twitter_1,Find the number of tweets in record.,SELECT COUNT(*) FROM tweets,tweets
twitter_1,Find the names of users whose emails contain 鈥榮uperstar鈥?or 鈥榚du鈥?,SELECT name FROM user_profiles WHERE email LIKE '%superstar%' OR email LIKE '%edu%',user_profiles
twitter_1,Find the name and partition id for users who tweeted less than twice.,"SELECT t1.name ,  t1.partitionid FROM user_profiles as t1 JOIN tweets as t2 ON t1.uid  =  t2.uid GROUP BY t2.uid HAVING COUNT(*)  <  2","user_profiles, tweets"
twitter_1,"Find the names of the users whose number of followers is greater than that of the user named ""Tyler Swift"".",SELECT t1.name FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f1 GROUP BY t2.f1 HAVING COUNT(*)  >  (SELECT COUNT(*) FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f1 WHERE t1.name  =  'Tyler Swift'),"user_profiles, follows"
twitter_1,Find the number of users who posted some tweets.,SELECT COUNT(DISTINCT uid) FROM tweets,tweets
twitter_1,List the names of 5 users followed by the largest number of other users.,SELECT name FROM user_profiles ORDER BY followers DESC LIMIT 5,user_profiles
twitter_1,Find the average number of followers for the users who do not have any tweet.,SELECT AVG(followers) FROM user_profiles WHERE uid NOT IN (SELECT uid FROM tweets),"user_profiles, tweets"
twitter_1,How many users are there?,SELECT COUNT(*) FROM user_profiles,user_profiles
twitter_1,Find the name and email of the users who have more than 1000 followers.,"SELECT name ,  email FROM user_profiles WHERE followers  >  1000",user_profiles
twitter_1,Find the maximum and total number of followers of all users.,"SELECT MAX(followers) ,  SUM(followers) FROM user_profiles",user_profiles
twitter_1,"Find the name of the user who tweeted more than once, and number of tweets tweeted by them.","SELECT t1.name ,  COUNT(*) FROM user_profiles as t1 JOIN tweets as t2 ON t1.uid  =  t2.uid GROUP BY t2.uid HAVING COUNT(*)  >  1","user_profiles, tweets"
twitter_1,How many followers does each user have?,SELECT COUNT(*) FROM follows,follows
twitter_1,Find the names of users who have more than one tweet.,SELECT t1.name FROM user_profiles as t1 JOIN tweets as t2 ON t1.uid  =  t2.uid GROUP BY t2.uid HAVING COUNT(*)  >  1,"user_profiles, tweets"
twitter_1,Find the name and email of the user whose name contains the word 鈥楽wift鈥?,"SELECT name ,  email FROM user_profiles WHERE name LIKE '%Swift%'",user_profiles
twitter_1,"Find the emails of the user named ""Mary"".",SELECT email FROM user_profiles WHERE name  =  'Mary',user_profiles
twitter_1,Find the average number of followers for the users who had some tweets.,SELECT AVG(followers) FROM user_profiles WHERE uid IN (SELECT uid FROM tweets),"user_profiles, tweets"
twitter_1,Return the text of tweets about the topic 'intern'.,SELECT text FROM tweets WHERE text LIKE '%intern%',tweets
twitter_1,List the text of all tweets in the order of date.,SELECT text FROM tweets ORDER BY createdate,tweets
twitter_1,Find the name of each user and number of tweets tweeted by each of them.,"SELECT t1.name ,  COUNT(*) FROM user_profiles as t1 JOIN tweets as t2 ON t1.uid  =  t2.uid GROUP BY t2.uid","user_profiles, tweets"
twitter_1,Find the name and email of the user followed by the least number of people.,"SELECT name ,  email FROM user_profiles ORDER BY followers LIMIT 1",user_profiles
twitter_1,Find the id of users who are followed by Mary or Susan.,"SELECT t2.f1 FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f2 WHERE t1.name  =  ""Mary"" OR t1.name  =  ""Susan""","user_profiles, follows"
twitter_1,Find the number of followers for each user.,SELECT COUNT(*) FROM follows GROUP BY f1,follows
twitter_1,Find the id of users who are followed by Mary and Susan.,"SELECT t2.f1 FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f2 WHERE t1.name  =  ""Mary"" INTERSECT SELECT t2.f1 FROM user_profiles as t1 JOIN follows as t2 ON t1.uid  =  t2.f2 WHERE t1.name  =  ""Susan""","user_profiles, follows"
twitter_1,"What is the partition id of the user named ""Iron Man"".",SELECT partitionid FROM user_profiles WHERE name  =  'Iron Man',user_profiles
bike_1,"In zip code 94107, on which day neither Fog nor Rain was not observed?","SELECT date FROM weather WHERE zip_code  =  94107 AND events != ""Fog"" AND events != ""Rain""",weather
bike_1,List the name and the number of stations for all the cities that have at least 15 stations.,"SELECT city ,  COUNT(*) FROM station GROUP BY city HAVING COUNT(*)  >=  15",station
bike_1,What zip codes have a station with a max temperature greater than or equal to 80 and when did it reach that temperature?,"SELECT date ,  zip_code FROM weather WHERE max_temperature_f  >=  80",weather
bike_1,Which trip started from the station with the largest dock count? Give me the trip id.,SELECT t1.id FROM trip as t1 JOIN station as t2 ON t1.start_station_id  =  t2.id ORDER BY t2.dock_count DESC LIMIT 1,"trip, station"
bike_1,What is the zip code in which the average mean sea level pressure is the lowest?,SELECT zip_code FROM weather GROUP BY zip_code ORDER BY AVG(mean_sea_level_pressure_inches) LIMIT 1,weather
bike_1,When and in what zip code did max temperature reach 80?,"SELECT date ,  zip_code FROM weather WHERE max_temperature_f  >=  80",weather
bike_1,What are the 3 most common cloud covers in the zip code of 94107?,SELECT cloud_cover FROM weather WHERE zip_code  =  94107 GROUP BY cloud_cover ORDER BY COUNT(*) DESC LIMIT 3,weather
bike_1,What is the average latitude and longitude of stations located in San Jose city?,"SELECT AVG(lat) ,  AVG(long) FROM station WHERE city  =  ""San Jose""",station
bike_1,What is the id of the shortest trip?,SELECT id FROM trip ORDER BY duration LIMIT 1,trip
bike_1,What are the names of stations that have latitude lower than 37.5?,SELECT name FROM station WHERE lat  <  37.5,station
bike_1,"What is the latitude, longitude, city of the station from which the shortest trip started?","SELECT t1.lat ,  t1.long ,  t1.city FROM station as t1 JOIN trip as t2 ON t1.id  =  t2.start_station_id ORDER BY t2.duration LIMIT 1","station, trip"
bike_1,How many different bike ids are there?,SELECT COUNT(DISTINCT bike_id) FROM trip,trip
bike_1,What are the ids of the trips that lasted the longest and how long did they last?,"SELECT id ,  duration FROM trip ORDER BY duration DESC LIMIT 3",trip
bike_1,"For each zip code, select all those that have an average mean visiblity below 10.",SELECT zip_code FROM weather GROUP BY zip_code HAVING AVG(mean_visibility_miles)  <  10,weather
bike_1,What are names of stations that have average bike availability above 10 and are not located in San Jose city?,"SELECT t1.name FROM station as t1 JOIN status as t2 ON t1.id  =  t2.station_id GROUP BY t2.station_id HAVING AVG(bikes_available)  >  10 EXCEPT SELECT name FROM station WHERE city  =  ""San Jose""","station, status"
bike_1,"What is the name, latitude, and city of the station that is located the furthest South?","SELECT name ,  lat ,  city FROM station ORDER BY lat LIMIT 1",station
bike_1,"For each city, list their names in decreasing order by their highest station latitude.",SELECT city FROM station GROUP BY city ORDER BY MAX(lat) DESC,station
bike_1,What is the mean longitude for all stations that have never had more than 10 bikes available?,SELECT AVG(long) FROM station WHERE id NOT IN (SELECT station_id FROM status GROUP BY station_id HAVING MAX(bikes_available)  >  10),"station, status"
bike_1,What is the id of the bike that traveled the most in 94002?,SELECT bike_id FROM trip WHERE zip_code  =  94002 GROUP BY bike_id ORDER BY COUNT(*) DESC LIMIT 1,trip
bike_1,"For each start station id, what is its name, longitude and average duration of trips started there?","SELECT t1.name ,  t1.long ,  AVG(t2.duration) FROM station as t1 JOIN trip as t2 ON t1.id  =  t2.start_station_id GROUP BY t2.start_station_id","station, trip"
bike_1,What are the dates in which the mean sea level pressure was between 30.3 and 31?,SELECT date FROM weather WHERE mean_sea_level_pressure_inches BETWEEN 30.3 AND 31,weather
bike_1,"What is the latitude, longitude, and city of the station from which the trip with smallest duration started?","SELECT t1.lat ,  t1.long ,  t1.city FROM station as t1 JOIN trip as t2 ON t1.id  =  t2.start_station_id ORDER BY t2.duration LIMIT 1","station, trip"
bike_1,What is the average latitude and longitude of the starting points of all trips?,"SELECT AVG(t1.lat) ,  AVG(t1.long) FROM station as t1 JOIN trip as t2 ON t1.id  =  t2.start_station_id","station, trip"
bike_1,What are the zip codes that have an average mean humidity below 70 and had at least 100 trips come through there?,SELECT zip_code FROM weather GROUP BY zip_code HAVING AVG(mean_humidity)  <  70 INTERSECT SELECT zip_code FROM trip GROUP BY zip_code HAVING COUNT(*)  >=  100,"weather, trip"
bike_1,What are the ids of all stations that have a latitude above 37.4 and have never had less than 7 bikes available?,SELECT id FROM station WHERE lat  >  37.4 EXCEPT SELECT station_id FROM status GROUP BY station_id HAVING MIN(bikes_available)  <  7,"station, status"
bike_1,How many stations are in Mountain View?,"SELECT COUNT(*) FROM station WHERE city  =  ""Mountain View""",station
bike_1,What are the ids of stations that have latitude above 37.4 and never had bike availability below 7?,SELECT id FROM station WHERE lat  >  37.4 EXCEPT SELECT station_id FROM status GROUP BY station_id HAVING MIN(bikes_available)  <  7,"station, status"
bike_1,What are the dates that had the top 5 cloud cover rates? Also tell me the cloud cover rate.,"SELECT date ,  cloud_cover FROM weather ORDER BY cloud_cover DESC LIMIT 5",weather
bike_1,How many different cities have these stations?,SELECT COUNT(DISTINCT city) FROM station,station
bike_1,What are the id and name of the stations that have ever had more than 12 bikes available?,"SELECT DISTINCT t1.id ,  t1.name FROM station as t1 JOIN status as t2 ON t1.id  =  t2.station_id WHERE t2.bikes_available  >  12","station, status"
bike_1,What are the names of the stations that are located in Palo Alto but have never been the ending point of the trips,"SELECT name FROM station WHERE city  =  ""Palo Alto"" EXCEPT SELECT end_station_name FROM trip GROUP BY end_station_name HAVING COUNT(*)  >  100","station, trip"
bike_1,What is the zip code that has the lowest average mean sea level pressure?,SELECT zip_code FROM weather GROUP BY zip_code ORDER BY AVG(mean_sea_level_pressure_inches) LIMIT 1,weather
bike_1,What are the ids of stations that are located in San Francisco and have average bike availability above 10.,"SELECT id FROM station WHERE city  =  ""San Francisco"" INTERSECT SELECT station_id FROM status GROUP BY station_id HAVING AVG(bikes_available)  >  10","station, status"
bike_1,What is the station station and end station for the trips with the three smallest ids?,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3",trip
bike_1,What is the installation date for each ending station on all the trips?,"SELECT t1.id ,  t2.installation_date FROM trip as t1 JOIN station as t2 ON t1.end_station_id  =  t2.id","trip, station"
bike_1,"Which days had a minimum dew point smaller than any day in zip code 94107, and in which zip codes were those measurements taken?","SELECT date ,  zip_code FROM weather WHERE min_dew_point_f  <  (SELECT MIN(min_dew_point_f) FROM weather WHERE zip_code  =  94107)",weather
bike_1,What are the ids and names of all start stations that were the beginning of at least 200 trips?,"SELECT start_station_id ,  start_station_name FROM trip GROUP BY start_station_name HAVING COUNT(*)  >=  200",trip
bike_1,Find the id for the trips that lasted at least as long as the average duration of trips in zip code 94103.,SELECT id FROM trip WHERE duration  >=  (SELECT AVG(duration) FROM trip WHERE zip_code  =  94103),trip
bike_1,What are the dates that have an average sea level pressure between 30.3 and 31?,SELECT date FROM weather WHERE mean_sea_level_pressure_inches BETWEEN 30.3 AND 31,weather
bike_1,List all the cities in a decreasing order of each city's stations' highest latitude.,SELECT city FROM station GROUP BY city ORDER BY MAX(lat) DESC,station
bike_1,How many trips did not end in San Francisco?,"SELECT COUNT(*) FROM trip as t1 JOIN station as t2 ON t1.end_station_id  =  t2.id WHERE t2.city != ""San Francisco""","trip, station"
bike_1,"For each city, what is the highest latitude for its stations?","SELECT city ,  MAX(lat) FROM station GROUP BY city",station
bike_1,"For each zip code, how many times has the maximum wind speed reached 25 mph?","SELECT zip_code , COUNT(*) FROM weather WHERE max_wind_speed_mph  >=  25 GROUP BY zip_code",weather
bike_1,"For each zip code, find the ids of all trips that have a higher average mean temperature above 60?",SELECT t1.id FROM trip as t1 JOIN weather as t2 ON t1.zip_code  =  t2.zip_code GROUP BY t2.zip_code HAVING AVG(t2.mean_temperature_f)  >  60,"trip, weather"
bike_1,Give me the dates when the max temperature was higher than 85.,SELECT date FROM weather WHERE max_temperature_f  >  85,weather
bike_1,Find the zip code in which the average mean visibility is lower than 10.,SELECT zip_code FROM weather GROUP BY zip_code HAVING AVG(mean_visibility_miles)  <  10,weather
bike_1,What are the ids and durations of the trips with the top 3 durations?,"SELECT id ,  duration FROM trip ORDER BY duration DESC LIMIT 3",trip
bike_1,What are the different ids and names of the stations that have had more than 12 bikes available?,"SELECT DISTINCT t1.id ,  t1.name FROM station as t1 JOIN status as t2 ON t1.id  =  t2.station_id WHERE t2.bikes_available  >  12","station, status"
bike_1,"From the trip record, find the number of unique bikes.",SELECT COUNT(DISTINCT bike_id) FROM trip,trip
bike_1,"For each zip code, what is the average mean temperature for all dates that start with '8'?","SELECT zip_code  ,  AVG(mean_temperature_f) FROM weather WHERE date LIKE ""8/%"" GROUP BY zip_code",weather
bike_1,"What is the date, average temperature and mean humidity for the days with the 3 largest maximum gust speeds?","SELECT date ,  mean_temperature_f ,  mean_humidity FROM weather ORDER BY max_gust_speed_mph DESC LIMIT 3",weather
bike_1,What is the total and maximum duration for all trips with the bike id 636?,"SELECT SUM(duration) ,  MAX(duration) FROM trip WHERE bike_id  =  636",trip
bike_1,What are the different names for each station that has ever had 7 bikes available?,SELECT DISTINCT t1.name FROM station as t1 JOIN status as t2 ON t1.id  =  t2.station_id WHERE t2.bikes_available  =  7,"station, status"
bike_1,Give me the start station and end station for the trips with the three oldest id.,"SELECT start_station_name ,  end_station_name FROM trip ORDER BY id LIMIT 3",trip
