db_id,query,question,database_schema
geo,"SELECT state_name FROM state WHERE state_name NOT IN ( SELECT border FROM border_info WHERE state_name  =  ""texas"" );",which states does not border texas,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM state WHERE density  =  ( SELECT MAX(density) FROM state );,what state has the largest population density,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT SUM(area) FROM state;,how many square kilometers in the us,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT river_name FROM river GROUP BY ( river_name ) ORDER BY COUNT(DISTINCT traverse) DESC LIMIT 1;,which river traverses most states,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,SELECT city_name FROM city WHERE population  >  150000;,what are the major cities in the usa,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM state WHERE density  =  ( SELECT MIN(density) FROM state );,what state has the lowest population density,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,"SELECT city_name FROM city WHERE population  >  150000 AND state_name  =  ""kansas"";",what are the names of the major cities in kansas,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM state WHERE state_name NOT IN ( SELECT state_name FROM border_info );,name the states which have no surrounding states,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT river_name FROM river WHERE length  =  ( SELECT MAX(length) FROM river );,what is the longest river in the us,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,SELECT city_name FROM city WHERE population  =  ( SELECT MIN(population) FROM city );,what is the smallest city in the us,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM mountain WHERE mountain_altitude  =  ( SELECT MAX(mountain_altitude) FROM mountain );,where is the highest mountain of the united states,"CREATE TABLE `mountain` (
  mountain_name TEXT PRIMARY KEY,
  mountain_altitude INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT border FROM border_info WHERE state_name  =  ( SELECT state_name FROM state WHERE area  =  ( SELECT MIN(area) FROM state ) );,which states border the state with the smallest area,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,"SELECT state_name FROM highlow WHERE highest_elevation  >  ( SELECT highest_elevation FROM highlow WHERE state_name  =  ""colorado"" );",what states high point are higher than that of colorado,"CREATE TABLE `highlow` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  highest_elevation TEXT,
  lowest_point TEXT,
  highest_point TEXT,
  lowest_elevation TEXT
);

"
geo,"SELECT state_name FROM state WHERE area  =  ( SELECT MAX(area) FROM state WHERE state_name IN ( SELECT border FROM border_info WHERE state_name  =  ""california"" ) ) AND state_name IN ( SELECT border FROM border_info WHERE state_name  =  ""california"" );",what is the largest state bordering california,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM state WHERE area  =  ( SELECT MAX(area) FROM state );,what is the state with the largest area,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT state_name FROM state WHERE area  =  ( SELECT MIN(area) FROM state );,what state has the smallest area,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,"SELECT COUNT(city_name) FROM city WHERE population  >  150000 AND state_name IN ( SELECT border FROM border_info WHERE state_name  =  ""nebraska"" );",how many major cities are in states bordering nebraska,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,"SELECT t2.population FROM state as t2 JOIN border_info as t1 ON t2.state_name  =  t1.border WHERE t1.state_name  =  ""texas"";",what are the populations of states which border texas,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM mountain WHERE mountain_altitude  =  ( SELECT MAX(mountain_altitude) FROM mountain );,which state has the highest peak in the country,"CREATE TABLE `mountain` (
  mountain_name TEXT PRIMARY KEY,
  mountain_altitude INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM state WHERE density  =  ( SELECT MAX(density) FROM state );,what is the most dense state in the usa,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT SUM(length) FROM river;,what is the total length of all rivers in the usa,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,SELECT city_name FROM city WHERE population  =  ( SELECT MIN(population) FROM city );,what is the city with the smallest population,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,"SELECT highest_elevation FROM highlow WHERE state_name  =  ""delaware"";",what is the highest elevation in delaware,"CREATE TABLE `highlow` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  highest_elevation TEXT,
  lowest_point TEXT,
  highest_point TEXT,
  lowest_elevation TEXT
);

"
geo,"SELECT lowest_point FROM highlow WHERE state_name  =  ""iowa"";",what is the lowest point in the state of iowa,"CREATE TABLE `highlow` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  highest_elevation TEXT,
  lowest_point TEXT,
  highest_point TEXT,
  lowest_elevation TEXT
);

"
geo,SELECT state_name FROM state WHERE area  =  ( SELECT MAX(area) FROM state WHERE state_name IN ( SELECT state_name FROM border_info WHERE border IN ( SELECT state_name FROM state WHERE population  =  ( SELECT MAX(population) FROM state ) ) ) ) AND state_name IN ( SELECT state_name FROM border_info WHERE border IN ( SELECT state_name FROM state WHERE population  =  ( SELECT MAX(population) FROM state ) ) );,what is the largest state that borders the state with the highest population,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT city_name FROM city;,give me the cities in usa,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT SUM(population) FROM state;,how many people live in the united states,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,"SELECT traverse FROM river WHERE river_name  =  ""ohio"";",what states does the ohio river run through,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,SELECT highest_point FROM highlow WHERE state_name IN ( SELECT state_name FROM state WHERE density  =  ( SELECT MIN(density) FROM state ) );,what is the highest point of the state with the smallest population density,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `highlow` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  highest_elevation TEXT,
  lowest_point TEXT,
  highest_point TEXT,
  lowest_elevation TEXT
);

"
geo,"SELECT population FROM state WHERE state_name  =  ""california"";",how much population does california have,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT river_name FROM river GROUP BY ( river_name ) ORDER BY COUNT(DISTINCT traverse) DESC LIMIT 1;,what river runs through the most states,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,"SELECT state_name FROM state WHERE area  =  ( SELECT MAX(area) FROM state WHERE state_name IN ( SELECT border FROM border_info WHERE state_name  =  ""california"" ) ) AND state_name IN ( SELECT border FROM border_info WHERE state_name  =  ""california"" );",what is the largest state that borders california,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT lake_name FROM lake;,name all the lakes of us,"CREATE TABLE `lake` (
  lake_name TEXT,
  area double,
  country_name varchar(3),
  state_name TEXT
);

"
geo,"SELECT population FROM state WHERE state_name  =  ""california"";",how many citizens in california,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT border FROM border_info WHERE state_name  =  ( SELECT state_name FROM state WHERE population  =  ( SELECT MAX(population) FROM state ) );,what states border the most populous state,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

CREATE TABLE `border_info` (
  state_name TEXT PRIMARY KEY REFERENCES state(state_name),
  border TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT state_name FROM mountain;,where are mountains,"CREATE TABLE `mountain` (
  mountain_name TEXT PRIMARY KEY,
  mountain_altitude INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,"SELECT traverse FROM river WHERE river_name  =  ""ohio"";",which state has the ohio river,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

"
geo,"SELECT capital FROM state WHERE state_name  =  ""texas"";",what is the capital of the state texas,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,SELECT state_name FROM state WHERE area  =  ( SELECT MIN(area) FROM state );,which is the smallest state,"CREATE TABLE `state` (
  state_name TEXT PRIMARY KEY,
  population INTEGER,
  area double,
  country_name varchar(3),
  capital TEXT,
  density double
);

"
geo,"SELECT population FROM city WHERE city_name  =  ""boulder"";",what is the population of boulder,"CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
geo,SELECT DISTINCT t1.city_name FROM city as t1 JOIN river as t2 ON t2.traverse  =  t1.state_name WHERE t1.population  =  ( SELECT MAX(t1.population) FROM river as t2 JOIN city as t1 ON t2.traverse  =  t1.state_name );,what is the biggest american city in a state with a river,"CREATE TABLE `river` (
  river_name TEXT PRIMARY KEY,
  length INTEGER,
  country_name varchar(3),
  traverse TEXT REFERENCES state(state_name)
);

CREATE TABLE `city` (
  city_name TEXT PRIMARY KEY,
  population INTEGER,
  country_name varchar(3),
  state_name TEXT PRIMARY KEY REFERENCES state(state_name)
);

"
